,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xA,npxG+xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won,Goals/Shot on target
80,1ec7e1c5,Damien Da Silva,Lyon,Ligue 1,183,81,Center Back,Right,France,33.59,Damien Da Silva - 33.59 - Lyon,0.0,0.0,0.0,0.0,0.0,0.31,0.09,0.03,0.03,0.0,0.03,0.72,0.18,25.0,0.0,10.7,0.0,0.04,-0.03,-0.03,61.47,68.43,89.8,1400.14,455.44,15.19,16.04,94.7,32.08,34.1,94.1,13.84,17.61,78.6,0.09,4.45,0.13,0.0,4.09,67.44,0.99,0.99,0.09,4.09,1.89,0.13,0.0,0.0,0.0,0.0,54.41,3.41,10.6,1.08,63.49,2.38,0.0,0.13,0.13,0.85,0.72,0.4,0.4,0.31,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.67,0.67,0.36,0.09,0.54,0.94,57.1,0.4,6.29,2.38,37.9,3.55,2.52,0.22,0.94,0.54,0.04,1.98,3.1,6.02,0.04,79.04,9.21,39.59,43.54,2.56,0.9,78.09,0.22,0.31,71.4,0.22,0.0,54.82,342.66,183.33,4.04,0.72,0.0,0.09,0.13,59.54,58.68,98.6,0.13,0.04,0.94,0.54,0.0,0.0,0.04,0.0,8.0,3.5,1.03,77.2,0.0
81,7ef972c3,Flavius Daniliuc,Nice,Ligue 1,183,82,Center Back,Right,Austria,20.64,Flavius Daniliuc - 20.64 - Nice,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.03,0.03,0.01,0.04,0.37,0.06,16.7,0.17,18.4,0.0,0.06,0.04,0.04,52.96,60.58,87.4,1083.44,377.11,16.61,18.05,92.0,28.86,31.29,92.2,7.18,10.24,70.1,0.12,4.93,0.25,0.06,3.68,56.09,4.5,0.75,0.0,5.5,1.62,0.06,0.0,0.0,0.0,0.0,46.72,7.12,6.75,6.06,48.28,2.0,3.75,0.0,0.0,0.5,1.31,1.12,0.56,0.5,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.87,1.37,0.37,0.06,1.0,1.69,59.3,0.69,11.55,3.25,28.1,6.68,3.93,0.94,1.94,0.81,0.0,1.37,3.19,3.0,0.06,69.64,7.87,32.66,36.29,4.75,0.5,65.14,0.31,0.44,71.4,0.31,0.0,47.72,266.94,150.52,4.81,0.56,0.0,0.44,0.25,49.84,48.34,97.0,0.25,0.0,0.69,0.5,0.0,0.0,0.0,0.0,7.56,1.19,1.44,45.2,1.0
82,6e33125f,Kevin Danso,Lens,Ligue 1,190,80,Center Back,Right,Austria,23.25,Kevin Danso - 23.25 - Lens,0.0,0.0,0.0,0.0,0.0,0.21,0.07,0.07,0.07,0.01,0.08,0.34,0.14,40.0,0.0,8.5,0.0,0.21,-0.07,-0.07,51.93,57.83,89.8,1141.81,354.65,12.0,12.96,92.6,29.84,32.04,93.1,9.88,12.55,78.7,0.07,1.58,0.07,0.0,2.06,55.7,2.13,1.85,0.0,3.43,1.51,0.0,0.0,0.0,0.0,0.0,46.23,3.84,7.75,4.66,48.29,3.16,0.14,0.14,0.0,1.1,0.69,0.69,0.34,0.27,0.0,0.0,0.0,0.07,0.0,0.14,0.07,0.0,0.0,0.0,0.07,0.0,1.65,0.82,1.03,0.62,0.0,0.62,1.1,56.3,0.48,10.29,3.7,36.0,5.56,4.39,0.34,1.51,0.82,0.0,2.26,3.91,3.98,0.0,67.84,8.57,34.98,37.32,1.44,0.48,65.99,0.27,0.48,57.1,0.34,0.0,44.59,334.48,176.16,2.47,0.14,0.0,0.34,0.48,46.1,45.62,99.0,0.0,0.0,1.58,1.44,0.0,0.07,0.0,0.0,9.33,2.33,0.89,72.3,0.0
83,fd2bc67d,Dante,Nice,Ligue 1,188,87,Center Back,Left,Brazil,38.18,Dante - 38.18 - Nice,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.05,0.05,0.02,0.07,0.67,0.06,9.1,0.0,13.5,0.0,0.07,-0.05,-0.05,66.73,73.27,91.1,1441.09,450.91,18.67,19.39,96.3,37.15,39.27,94.6,10.73,13.88,77.3,0.18,3.7,0.12,0.0,3.58,71.82,1.45,1.33,0.06,4.73,1.7,0.06,0.0,0.0,0.0,0.0,61.03,3.7,8.55,60.55,9.76,1.64,0.12,0.24,0.0,0.91,1.15,0.85,0.79,0.61,0.0,0.0,0.06,0.06,0.06,0.12,0.0,0.0,0.0,0.06,0.06,0.0,1.58,0.97,0.97,0.55,0.06,0.48,0.73,66.7,0.24,7.09,3.21,45.3,3.76,2.91,0.42,1.94,1.09,0.0,1.64,3.21,3.94,0.0,82.85,9.15,38.3,46.12,2.42,0.91,81.52,0.18,0.18,100.0,0.18,0.0,59.15,270.85,131.64,3.52,0.42,0.0,0.18,0.0,63.09,62.67,99.3,0.06,0.0,0.79,0.42,0.0,0.06,0.0,0.0,8.91,2.06,0.79,72.3,0.0
84,47af88b8,Jason Denayer,Lyon,Ligue 1,184,76,Center Back,Right,Belgium,26.48,Jason Denayer - 26.48 - Lyon,0.14,0.0,0.14,0.0,0.0,0.11,0.0,0.06,0.06,0.0,0.06,0.28,0.14,50.0,0.5,12.7,0.0,0.21,0.08,0.08,56.82,59.91,94.9,1220.83,342.27,15.13,15.73,96.2,31.49,32.34,97.4,9.88,11.42,86.5,0.0,1.3,0.0,0.0,1.96,58.26,1.65,1.51,0.0,3.85,1.44,0.04,0.0,0.0,0.0,0.0,52.72,2.77,4.41,3.26,53.99,1.61,0.14,0.18,0.04,0.25,0.28,1.02,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.56,0.7,0.28,0.0,0.42,0.67,63.2,0.25,6.83,2.7,39.5,3.22,3.43,0.18,2.24,1.23,0.07,1.3,2.28,4.62,0.07,69.72,11.07,40.25,32.79,0.91,0.28,68.14,0.11,0.21,50.0,0.14,0.04,47.12,223.09,116.31,1.51,0.21,0.0,0.18,0.14,52.41,51.15,97.6,0.07,0.0,0.63,0.35,0.0,0.0,0.04,0.0,6.8,1.68,1.51,52.7,1.0
85,6de23ab0,Sinaly Diomande,Lyon,Ligue 1,184,79,Center Back,Right,C&#244;te d'Ivoire,20.69,Sinaly Diomande - 20.69 - Lyon,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.07,0.07,0.01,0.08,0.83,0.12,14.3,0.0,12.8,0.0,0.08,-0.07,-0.07,59.09,64.07,92.2,1303.37,416.42,15.07,15.84,95.1,32.93,34.94,94.2,10.68,12.52,85.3,0.24,2.73,0.18,0.0,3.03,61.76,2.31,1.19,0.06,3.26,1.78,0.0,0.0,0.0,0.0,0.0,54.4,4.33,5.34,5.87,54.34,1.54,1.13,0.3,0.06,0.53,1.25,0.42,0.65,0.53,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.71,0.65,0.3,0.0,0.53,1.31,40.9,0.77,7.36,2.43,33.1,3.5,3.5,0.36,1.19,0.77,0.06,2.79,3.74,6.47,0.06,76.35,9.2,39.75,39.27,2.55,0.89,74.04,0.3,0.47,62.5,0.3,0.0,51.38,251.37,132.95,1.9,0.24,0.06,0.3,0.12,55.59,54.52,98.1,0.06,0.0,0.89,0.77,0.0,0.0,0.0,0.06,6.94,3.38,1.13,75.0,0.0
86,b2336681,Tiago Djaló,Lille,Ligue 1,190,85,Center Back,Right,Portugal,21.69,Tiago Djaló - 21.69 - Lille,0.04,0.04,0.04,0.0,0.0,0.28,0.04,0.04,0.04,0.02,0.06,0.4,0.08,20.0,0.1,10.7,0.0,0.1,0.0,0.0,53.15,61.09,87.0,1042.78,347.46,20.04,21.81,91.9,24.68,26.98,91.5,7.86,10.65,73.9,0.2,2.98,0.12,0.04,2.74,55.12,5.97,1.09,0.08,5.12,1.01,0.32,0.0,0.0,0.0,0.0,45.81,8.47,6.81,6.57,47.26,1.53,4.88,0.16,0.08,0.97,1.49,1.37,0.69,0.48,0.04,0.04,0.0,0.0,0.12,0.08,0.04,0.0,0.04,0.0,0.0,0.0,2.5,1.41,1.57,0.85,0.08,0.89,1.69,52.4,0.81,10.97,3.95,36.0,6.37,3.63,0.97,1.94,0.56,0.08,1.25,3.75,4.03,0.0,71.98,7.54,32.74,36.69,7.14,0.65,66.25,0.65,0.89,72.7,0.69,0.0,45.6,223.99,118.51,3.15,0.69,0.08,0.56,0.69,48.19,46.85,97.2,0.28,0.04,1.29,1.13,0.04,0.0,0.0,0.0,8.79,1.37,1.13,54.8,0.5
87,43e7a164,Alexander Djiku,Strasbourg,Ligue 1,182,74,Center Back,Right,Ghana,27.36,Alexander Djiku - 27.36 - Strasbourg,0.0,0.0,0.0,0.0,0.0,0.3,0.03,0.08,0.08,0.01,0.09,0.42,0.09,21.4,0.0,11.6,0.0,0.21,-0.08,-0.08,40.93,47.07,87.0,955.76,337.35,9.53,10.43,91.4,21.36,23.13,92.4,9.56,12.73,75.1,0.18,2.88,0.33,0.09,2.82,45.27,1.8,1.44,0.06,3.42,2.07,0.36,0.0,0.0,0.0,0.0,33.23,3.98,9.86,8.0,36.16,1.98,0.09,0.03,0.06,0.54,0.93,1.14,0.69,0.48,0.0,0.0,0.09,0.03,0.09,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.13,1.32,1.77,0.27,0.09,0.78,1.5,52.0,0.72,9.89,3.24,32.7,6.62,2.94,0.33,1.74,0.6,0.0,3.24,5.36,5.96,0.06,59.92,7.43,33.71,27.47,2.85,0.66,58.24,0.18,0.21,85.7,0.18,0.03,35.56,183.83,98.27,2.64,0.51,0.0,0.18,0.3,38.29,37.36,97.6,0.09,0.03,1.74,0.87,0.09,0.0,0.09,0.0,6.83,2.01,0.9,69.1,0.0
88,9c221d14,Wout Faes,Reims,Ligue 1,188,80,Center Back,Right,Belgium,23.71,Wout Faes - 23.71 - Reims,0.05,0.0,0.05,0.0,0.0,0.26,0.03,0.03,0.03,0.01,0.03,0.34,0.08,23.1,0.15,11.4,0.0,0.08,0.02,0.02,38.78,44.66,86.8,881.27,264.99,9.22,10.25,89.9,20.87,22.09,94.5,8.32,11.5,72.4,0.08,1.96,0.05,0.0,1.96,43.7,0.95,0.79,0.0,3.23,1.59,0.03,0.0,0.0,0.0,0.0,34.38,3.36,6.91,5.77,36.1,2.28,0.08,0.08,0.19,0.95,0.74,0.56,0.34,0.26,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.03,0.0,0.0,1.35,0.87,0.93,0.4,0.03,0.58,1.14,51.2,0.56,6.73,2.49,37.0,4.34,2.2,0.19,1.48,0.93,0.0,2.17,3.52,4.61,0.05,54.96,10.36,34.88,22.7,1.27,0.77,54.11,0.37,0.48,77.8,0.37,0.0,35.44,200.95,123.11,2.22,0.16,0.03,0.4,0.34,37.0,36.1,97.6,0.05,0.03,0.85,0.42,0.0,0.0,0.05,0.0,7.15,1.32,1.09,54.9,0.67
89,90f87966,José Fonte,Lille,Ligue 1,187,81,Center Back,Right,Portugal,38.0,José Fonte - 38.0 - Lille,0.04,0.04,0.04,0.0,0.0,0.15,0.0,0.04,0.04,0.02,0.06,0.67,0.17,25.8,0.06,11.2,0.0,0.06,0.0,0.0,53.41,59.76,89.4,1176.7,343.52,15.04,16.46,91.4,27.15,28.91,93.9,10.76,13.41,80.2,0.24,3.41,0.2,0.04,3.2,57.96,1.8,1.59,0.02,5.11,2.46,0.26,0.02,0.0,0.0,0.0,46.11,4.91,8.74,6.43,48.46,2.96,0.15,0.43,0.07,0.93,0.78,0.63,0.7,0.65,0.0,0.0,0.02,0.02,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.11,0.7,0.78,0.28,0.04,0.48,0.93,51.2,0.46,5.52,1.93,35.0,3.22,1.91,0.39,1.37,0.74,0.0,1.72,2.83,4.67,0.0,69.35,8.04,34.96,34.87,3.85,1.3,67.63,0.13,0.15,85.7,0.13,0.02,43.46,225.11,130.3,3.33,0.52,0.0,0.2,0.11,48.33,47.35,98.0,0.33,0.0,0.72,0.46,0.0,0.0,0.02,0.02,10.17,2.63,0.78,77.1,0.25
90,574aa9ec,Steven Fortes,Lens,Ligue 1,192,85,Center Back,Right,Cape Verde,29.67,Steven Fortes - 29.67 - Lens,0.0,0.0,0.0,0.0,0.0,0.44,0.07,0.01,0.01,0.01,0.03,0.22,0.07,33.3,0.0,14.0,0.0,0.05,-0.01,-0.01,47.15,53.29,88.5,1090.95,308.34,10.29,11.32,90.8,25.68,27.83,92.3,11.03,13.47,81.9,0.07,2.07,0.0,0.0,3.03,51.29,2.0,1.92,0.0,5.25,1.92,0.07,0.0,0.0,0.0,0.0,43.59,3.18,6.51,7.48,42.19,2.52,0.07,0.07,0.0,1.33,0.96,0.81,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,1.11,1.18,1.11,0.0,0.96,1.33,72.2,0.37,11.69,3.48,29.7,6.96,4.44,0.3,1.41,0.59,0.07,2.0,4.29,5.77,0.0,64.76,7.11,36.49,33.08,1.26,0.22,62.91,0.37,0.52,71.4,0.37,0.0,41.82,286.21,169.05,2.89,0.15,0.0,0.15,0.22,44.48,43.82,98.5,0.15,0.07,1.41,0.37,0.0,0.0,0.0,0.07,6.59,2.66,1.04,72.0,0.0
91,42dcf26d,Álvaro González,Marseille,Ligue 1,183,69,Center Back,Right,Spain,31.94,Álvaro González - 31.94 - Marseille,0.08,0.08,0.08,0.0,0.0,0.42,0.0,0.03,0.03,0.0,0.03,0.49,0.08,15.4,0.15,8.6,0.0,0.07,0.04,0.04,64.04,69.37,92.3,1381.74,409.31,17.38,18.21,95.4,35.63,37.18,95.8,10.62,13.3,79.8,0.08,3.85,0.08,0.0,3.36,67.18,2.19,2.0,0.0,3.67,1.74,0.0,0.0,0.0,0.0,0.0,57.13,3.93,8.31,7.44,58.49,2.46,0.15,0.11,0.0,0.53,1.1,0.79,0.42,0.3,0.0,0.0,0.04,0.04,0.04,0.11,0.0,0.0,0.0,0.04,0.04,0.04,0.72,0.3,0.57,0.11,0.04,0.45,0.79,57.1,0.34,5.74,1.93,33.6,3.48,1.93,0.34,1.28,0.49,0.0,1.28,2.0,4.27,0.0,77.34,8.05,37.63,43.49,1.66,0.64,75.34,0.11,0.11,100.0,0.11,0.0,53.27,295.2,194.55,4.91,0.19,0.04,0.08,0.26,60.38,59.21,98.1,0.0,0.0,1.21,0.91,0.08,0.04,0.0,0.0,7.9,1.7,1.36,55.6,1.0
92,9f29c204,Oualid El Hajjam,Troyes,Ligue 1,180,72,Center Back,Right,Morocco,30.83,Oualid El Hajjam - 30.83 - Troyes,0.1,0.1,0.1,0.0,0.0,0.21,0.0,0.08,0.08,0.07,0.16,0.94,0.1,11.1,0.11,18.6,0.0,0.09,0.02,0.02,36.25,45.47,79.7,680.19,254.91,14.88,16.34,91.0,15.82,18.44,85.8,5.03,9.01,55.8,0.42,1.57,0.52,0.42,1.47,40.76,4.71,1.15,0.1,6.39,0.31,0.94,0.0,0.0,0.0,0.0,29.02,8.07,8.38,7.75,31.85,1.57,3.56,0.21,0.1,0.84,1.15,1.26,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.68,0.94,1.15,0.31,0.21,0.73,1.68,43.8,0.94,9.01,3.25,36.0,5.24,3.04,0.73,1.99,0.73,0.1,2.93,4.61,1.68,0.0,54.69,5.13,29.44,22.32,6.18,0.94,49.98,0.21,0.42,50.0,0.21,0.0,34.26,195.61,95.34,2.41,0.63,0.0,0.52,0.31,32.9,32.58,99.0,0.0,0.0,1.15,0.73,0.0,0.0,0.0,0.0,7.33,0.73,1.15,38.9,1.0
93,00891164,Cédric Hountondji,Clermont Foot,Ligue 1,194,85,Center Back,Right,Benin,27.91,Cédric Hountondji - 27.91 - Clermont Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.01,0.04,0.48,0.16,33.3,0.0,8.3,0.0,0.08,-0.04,-0.04,42.14,47.46,88.8,795.16,259.52,17.22,18.57,92.7,19.13,20.71,92.3,5.16,7.3,70.7,0.08,1.59,0.08,0.0,1.51,45.56,1.9,1.83,0.08,4.76,1.19,0.08,0.0,0.0,0.0,0.0,37.7,3.41,6.35,7.3,36.83,1.9,0.08,0.08,0.08,0.48,0.87,0.24,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.19,1.27,0.48,0.0,1.03,1.27,81.3,0.24,6.67,2.46,36.9,4.05,2.46,0.16,0.56,0.32,0.0,1.75,3.49,4.44,0.0,56.59,7.46,34.84,23.41,1.27,1.03,54.68,0.0,0.0,,0.0,0.0,34.21,146.43,78.02,1.51,0.08,0.0,0.08,0.16,37.38,36.9,98.7,0.0,0.0,0.4,0.24,0.0,0.0,0.0,0.0,7.3,2.62,0.71,78.6,0.0
94,7cab69b5,Jemerson,Metz,Ligue 1,184,77,Center Back,Right,Brazil,29.32,Jemerson - 29.32 - Metz,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.08,0.08,0.0,0.08,0.5,0.17,33.3,0.0,8.3,0.0,0.18,-0.08,-0.08,25.43,29.23,87.0,500.7,177.03,7.93,8.42,94.1,13.54,14.7,92.1,3.3,4.95,66.7,0.0,0.66,0.17,0.17,0.99,28.07,1.16,0.99,0.0,2.64,0.66,0.17,0.0,0.0,0.0,0.0,22.46,2.97,3.8,5.95,20.97,1.98,0.17,0.17,0.0,0.99,0.83,1.98,0.33,0.17,0.0,0.0,0.17,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,2.81,1.16,2.15,0.66,0.0,0.33,0.66,50.0,0.33,15.03,4.62,30.8,11.72,2.97,0.33,2.48,0.5,0.0,2.64,5.45,2.81,0.0,40.46,4.46,26.92,13.87,1.32,0.66,39.3,0.0,0.0,,0.0,0.0,21.3,86.86,41.45,0.66,0.17,0.0,0.33,0.33,22.79,21.47,94.2,0.0,0.0,1.65,0.17,0.0,0.0,0.0,0.0,5.78,0.5,1.82,21.4,0.0
95,51dbeea9,Thilo Kehrer,Paris S-G,Ligue 1,186,72,Center Back,Right,Germany,25.25,Thilo Kehrer - 25.25 - Paris S-G,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.03,0.03,0.03,0.07,0.35,0.0,0.0,0.0,15.7,0.0,0.09,-0.03,-0.03,63.09,67.21,93.9,1095.45,342.26,27.66,28.84,95.9,30.03,31.48,95.4,4.61,5.66,81.4,0.13,3.03,0.18,0.04,2.24,64.23,2.99,0.79,0.04,4.79,0.83,0.53,0.0,0.0,0.0,0.0,58.21,5.53,3.47,19.45,42.37,2.15,2.2,0.09,0.04,0.57,0.66,0.92,0.4,0.31,0.0,0.0,0.04,0.04,0.0,0.13,0.09,0.0,0.0,0.04,0.0,0.0,1.8,1.14,1.01,0.61,0.18,0.44,1.14,38.5,0.7,11.06,4.04,36.5,4.96,4.57,1.54,1.45,0.53,0.0,1.32,3.12,2.81,0.04,75.34,6.72,28.76,42.94,7.42,0.61,72.48,0.22,0.35,62.5,0.22,0.0,53.96,229.39,108.13,3.12,0.75,0.0,0.26,0.35,57.78,55.71,96.4,0.61,0.0,1.27,0.44,0.04,0.0,0.0,0.0,8.08,1.98,1.01,66.2,
96,aef6e670,Presnel Kimpembe,Paris S-G,Ligue 1,183,77,Center Back,Left,France,26.35,Presnel Kimpembe - 26.35 - Paris S-G,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.01,0.01,0.01,0.02,0.18,0.03,14.3,0.0,14.4,0.0,0.05,-0.01,-0.01,66.25,69.08,95.9,1247.4,397.56,25.78,26.28,98.1,33.0,33.9,97.3,6.94,8.02,86.6,0.18,3.46,0.08,0.0,2.56,66.97,2.1,1.73,0.0,5.16,0.73,0.08,0.0,0.0,0.0,0.0,63.02,3.13,2.93,58.43,8.34,1.43,0.38,0.05,0.0,0.4,0.38,0.55,0.53,0.45,0.05,0.0,0.0,0.03,0.0,0.08,0.05,0.0,0.0,0.0,0.03,0.0,1.5,0.85,0.85,0.55,0.1,0.38,0.68,55.6,0.3,7.52,2.31,30.7,4.06,2.93,0.53,1.18,0.63,0.03,1.83,3.33,3.31,0.0,77.62,10.85,35.18,44.87,1.78,0.35,75.92,0.1,0.23,44.4,0.13,0.0,56.05,262.41,140.31,2.73,0.33,0.03,0.25,0.28,61.06,60.58,99.2,0.05,0.0,1.13,0.9,0.0,0.0,0.03,0.0,6.51,1.35,1.0,57.4,0.0
97,ab096c6f,Timothée Kolodziejczak,Saint-Étienne,Ligue 1,185,79,Center Back,Left,France,30.22,Timothée Kolodziejczak - 30.22 - Saint-Étienne,0.04,0.08,0.04,0.0,0.0,0.21,0.04,0.06,0.06,0.04,0.1,0.47,0.17,36.4,0.09,8.9,0.0,0.12,-0.02,-0.02,44.45,53.99,82.3,842.95,350.5,17.64,19.47,90.6,20.82,24.09,86.4,5.43,8.74,62.1,0.59,2.21,0.64,0.25,3.77,47.54,6.45,1.53,0.04,4.41,1.02,0.72,0.0,0.0,0.0,0.0,36.52,8.14,9.33,42.67,3.05,2.71,4.92,0.04,0.17,1.1,1.4,1.23,1.06,0.93,0.04,0.0,0.08,0.0,0.0,0.13,0.08,0.0,0.0,0.04,0.0,0.0,1.48,1.02,0.89,0.55,0.04,0.51,1.06,48.0,0.55,9.08,3.01,33.2,5.05,3.22,0.81,1.65,0.42,0.0,2.33,3.82,3.56,0.08,64.21,6.79,30.75,29.6,7.25,0.81,57.77,0.17,0.38,44.4,0.17,0.0,34.91,172.92,103.4,2.42,0.85,0.0,0.34,0.3,40.8,38.38,94.1,0.38,0.0,0.98,0.08,0.08,0.0,0.04,0.0,8.82,1.27,1.4,47.6,0.25
98,f5efb153,Laurent Koscielny,Bordeaux,Ligue 1,186,75,Center Back,Right,France,36.28,Laurent Koscielny - 36.28 - Bordeaux,0.0,0.08,0.0,0.0,0.0,0.21,0.0,0.04,0.04,0.02,0.06,0.25,0.04,16.7,0.0,6.2,0.0,0.18,-0.04,-0.04,51.98,56.93,91.3,1266.21,403.19,10.29,11.29,91.1,27.7,29.03,95.4,13.83,16.08,86.0,0.25,2.75,0.0,0.0,2.62,55.72,1.21,1.21,0.0,5.25,2.12,0.0,0.0,0.0,0.0,0.0,45.27,4.54,7.12,5.5,48.23,2.25,0.0,0.04,0.08,0.79,0.58,0.58,0.79,0.71,0.0,0.0,0.04,0.04,0.0,0.12,0.08,0.0,0.0,0.0,0.04,0.0,1.12,0.71,0.54,0.5,0.08,0.46,0.92,50.0,0.46,6.83,2.71,39.6,4.25,2.17,0.42,2.12,1.54,0.0,2.21,3.33,4.96,0.08,66.8,9.75,39.48,31.15,1.21,0.5,65.64,0.21,0.21,100.0,0.21,0.0,45.56,283.29,151.43,2.29,0.21,0.0,0.0,0.08,46.69,45.69,97.9,0.04,0.0,0.71,0.87,0.08,0.04,0.04,0.0,9.0,2.08,1.29,61.7,0.0
99,562a4799,Boubakar Kouyaté,Metz,Ligue 1,192,78,Center Back,Right,Mali,24.68,Boubakar Kouyaté - 24.68 - Metz,0.06,0.0,0.06,0.0,0.0,0.39,0.03,0.06,0.06,0.02,0.07,0.55,0.19,35.3,0.12,11.7,0.0,0.11,0.01,0.01,30.4,36.23,83.9,658.66,179.97,7.58,8.45,89.7,17.15,18.73,91.6,5.25,8.03,65.5,0.19,0.84,0.03,0.0,1.1,35.07,1.16,1.1,0.03,3.42,1.06,0.0,0.0,0.0,0.0,0.0,25.63,3.9,6.7,9.67,22.56,2.32,0.06,0.19,0.1,0.64,0.58,1.16,0.42,0.29,0.0,0.03,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1.35,1.87,0.84,0.0,1.13,2.64,42.7,1.52,12.41,4.03,32.5,7.61,4.48,0.32,2.26,1.1,0.1,2.48,5.19,8.83,0.06,53.67,9.32,33.81,20.53,1.71,0.93,52.61,0.23,0.32,70.0,0.23,0.0,26.11,156.92,68.21,1.19,0.16,0.0,0.29,0.23,27.75,26.69,96.2,0.06,0.0,1.55,1.22,0.29,0.0,0.1,0.0,8.25,4.42,1.81,71.0,0.33
100,e3d0b0c4,Marcelo,Lyon,Ligue 1,191,79,Center Back,Right,Brazil,34.58,Marcelo - 34.58 - Lyon,0.15,0.0,0.15,0.0,0.0,0.2,0.05,0.04,0.04,0.02,0.06,0.65,0.2,30.8,0.23,9.2,0.0,0.07,0.1,0.1,59.82,66.8,89.5,1258.9,379.26,17.56,19.11,91.9,31.08,32.93,94.4,10.48,13.57,77.2,0.2,3.14,0.2,0.05,3.89,65.16,1.65,1.2,0.0,5.84,1.65,0.2,0.0,0.0,0.0,0.0,54.08,4.99,7.73,5.34,55.68,2.79,0.45,0.15,0.2,0.8,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,0.7,0.85,0.05,0.6,0.9,66.7,0.3,7.53,2.54,33.8,3.24,3.89,0.4,1.55,0.85,0.15,1.8,3.39,5.69,0.15,78.03,10.13,36.72,42.61,2.84,1.35,76.43,0.15,0.2,75.0,0.15,0.0,50.29,253.04,142.38,2.69,0.45,0.0,0.2,0.2,55.98,53.98,96.4,0.15,0.0,1.25,0.15,0.0,0.0,0.0,0.05,10.53,4.19,1.6,72.4,0.75
